Timestamp_ms,AX,AY,AZ,GX,GY,GZ,PITCH,ROLL
1733510167048,0.056,-0.051,0.894,-1.268,-49.227,7.925,-6.014,-2.616
1733510167049,0.056,-0.051,0.894,-1.268,-42.387,7.925,-6.014,-2.616
1733510167049,0.056,-0.051,0.894,-1.268,-42.387,13.543,-6.014,-2.616
1733510167058,0.056,-0.051,0.894,-1.268,-42.387,13.543,-6.956,-2.616
1733510167058,0.056,-0.051,0.894,-1.268,-42.387,13.543,-6.956,-2.582
1733510167066,0.075,-0.051,0.894,-1.268,-42.387,13.543,-6.956,-2.582
1733510167067,0.075,-0.033,0.894,-1.268,-42.387,13.543,-6.956,-2.582
1733510167067,0.075,-0.033,0.878,-1.268,-42.387,13.543,-6.956,-2.582
1733510167067,0.075,-0.033,0.878,-1.604,-42.387,13.543,-6.956,-2.582
1733510167067,0.075,-0.033,0.878,-1.604,-46.647,13.543,-6.956,-2.582
1733510167067,0.075,-0.033,0.878,-1.604,-46.647,7.787,-6.956,-2.582
1733510167085,0.075,-0.033,0.878,-1.604,-46.647,7.787,-7.888,-2.582
1733510167085,0.075,-0.033,0.878,-1.604,-46.647,7.787,-7.888,-2.577
1733510167087,0.063,-0.033,0.878,-1.604,-46.647,7.787,-7.888,-2.577
1733510167087,0.063,-0.039,0.878,-1.604,-46.647,7.787,-7.888,-2.577
1733510167088,0.063,-0.039,0.872,-1.604,-46.647,7.787,-7.888,-2.577
1733510167088,0.063,-0.039,0.872,-1.909,-46.647,7.787,-7.888,-2.577
1733510167088,0.063,-0.039,0.872,-1.909,-59.784,7.787,-7.888,-2.577
1733510167089,0.063,-0.039,0.872,-1.909,-59.784,12.084,-7.888,-2.577
1733510167109,0.063,-0.039,0.872,-1.909,-59.784,12.084,-8.801,-2.577
1733510167109,0.063,-0.039,0.872,-1.909,-59.784,12.084,-8.801,-2.508
1733510167114,0.053,-0.039,0.872,-1.909,-59.784,12.084,-8.801,-2.508
1733510167114,0.053,-0.002,0.872,-1.909,-59.784,12.084,-8.801,-2.508
1733510167115,0.053,-0.002,0.91,-1.909,-59.784,12.084,-8.801,-2.508
1733510167115,0.053,-0.002,0.91,-2.505,-59.784,12.084,-8.801,-2.508
1733510167116,0.053,-0.002,0.91,-2.505,-60.789,12.084,-8.801,-2.508
1733510167116,0.053,-0.002,0.91,-2.505,-60.789,0.665,-8.801,-2.508
1733510167134,0.053,-0.002,0.91,-2.505,-60.789,0.665,-9.1,-2.508
1733510167134,0.053,-0.002,0.91,-2.505,-60.789,0.665,-9.1,-2.374
1733510167138,0.028,-0.002,0.91,-2.505,-60.789,0.665,-9.1,-2.374
1733510167139,0.028,-0.042,0.91,-2.505,-60.789,0.665,-9.1,-2.374
1733510167140,0.028,-0.042,0.918,-2.505,-60.789,0.665,-9.1,-2.374
1733510167140,0.028,-0.042,0.918,-2.642,-60.789,0.665,-9.1,-2.374
1733510167140,0.028,-0.042,0.918,-2.642,-29.35,0.665,-9.1,-2.374
1733510167141,0.028,-0.042,0.918,-2.642,-29.35,-22.762,-9.1,-2.374
1733510167161,0.028,-0.042,0.918,-2.642,-29.35,-22.762,-8.567,-2.374
1733510167162,0.028,-0.042,0.918,-2.642,-29.35,-22.762,-8.567,-2.542
1733510167163,0.097,-0.042,0.918,-2.642,-29.35,-22.762,-8.567,-2.542
1733510167163,0.097,-0.031,0.918,-2.642,-29.35,-22.762,-8.567,-2.542
1733510167163,0.097,-0.031,0.892,-2.642,-29.35,-22.762,-8.567,-2.542
1733510167164,0.097,-0.031,0.892,-0.078,-29.35,-22.762,-8.567,-2.542
1733510167164,0.097,-0.031,0.892,-0.078,-3.731,-22.762,-8.567,-2.542
1733510167165,0.097,-0.031,0.892,-0.078,-3.731,1.68,-8.567,-2.542
1733510167204,0.097,-0.031,0.892,-0.078,-3.731,1.68,-8.174,-2.542
1733510167204,0.097,-0.031,0.892,-0.078,-3.731,1.68,-8.174,-2.517
1733510167205,0.121,-0.031,0.892,-0.078,-3.731,1.68,-8.174,-2.517
1733510167205,0.121,-0.04,0.892,-0.078,-3.731,1.68,-8.174,-2.517
1733510167207,0.121,-0.04,0.894,-0.078,-3.731,1.68,-8.174,-2.517
1733510167207,0.121,-0.04,0.894,0.609,-3.731,1.68,-8.174,-2.517
1733510167208,0.121,-0.04,0.894,0.609,15.231,1.68,-8.174,-2.517
1733510167208,0.121,-0.04,0.894,0.609,15.231,5.971,-8.174,-2.517
1733510167208,0.121,-0.04,0.894,0.609,15.231,5.971,-7.78,-2.517
1733510167209,0.121,-0.04,0.894,0.609,15.231,5.971,-7.78,-2.603
1733510167216,0.096,-0.04,0.894,0.609,15.231,5.971,-7.78,-2.603
1733510167216,0.096,-0.08,0.894,0.609,15.231,5.971,-7.78,-2.603
1733510167217,0.096,-0.08,0.895,0.609,15.231,5.971,-7.78,-2.603
1733510167219,0.096,-0.08,0.895,2.503,15.231,5.971,-7.78,-2.603
1733510167219,0.096,-0.08,0.895,2.503,19.582,5.971,-7.78,-2.603
1733510167219,0.096,-0.08,0.895,2.503,19.582,9.65,-7.78,-2.603
1733510167240,0.096,-0.08,0.895,2.503,19.582,9.65,-7.434,-2.603
1733510167241,0.096,-0.08,0.895,2.503,19.582,9.65,-7.434,-2.485
1733510167242,0.126,-0.08,0.895,2.503,19.582,9.65,-7.434,-2.485
1733510167242,0.126,0.002,0.895,2.503,19.582,9.65,-7.434,-2.485
1733510167243,0.126,0.002,0.881,2.503,19.582,9.65,-7.434,-2.485
1733510167244,0.126,0.002,0.881,1.159,19.582,9.65,-7.434,-2.485
1733510167244,0.126,0.002,0.881,1.159,9.078,9.65,-7.434,-2.485
1733510167244,0.126,0.002,0.881,1.159,9.078,9.757,-7.434,-2.485
1733510167261,0.126,0.002,0.881,1.159,9.078,9.757,-7.029,-2.485
1733510167261,0.126,0.002,0.881,1.159,9.078,9.757,-7.029,-2.296
1733510167265,0.091,0.002,0.881,1.159,9.078,9.757,-7.029,-2.296
1733510167265,0.091,-0.043,0.881,1.159,9.078,9.757,-7.029,-2.296
1733510167265,0.091,-0.043,0.897,1.159,9.078,9.757,-7.029,-2.296
1733510167266,0.091,-0.043,0.897,-0.597,9.078,9.757,-7.029,-2.296
1733510167266,0.091,-0.043,0.897,-0.597,13.689,9.757,-7.029,-2.296
1733510167266,0.091,-0.043,0.897,-0.597,13.689,-5.846,-7.029,-2.296
1733510167289,0.091,-0.043,0.897,-0.597,13.689,-5.846,-6.044,-2.296
1733510167290,0.091,-0.043,0.897,-0.597,13.689,-5.846,-6.044,-2.525
1733510167290,0.005,-0.043,0.897,-0.597,13.689,-5.846,-6.044,-2.525
1733510167290,0.005,-0.041,0.897,-0.597,13.689,-5.846,-6.044,-2.525
1733510167291,0.005,-0.041,0.921,-0.597,13.689,-5.846,-6.044,-2.525
1733510167291,0.005,-0.041,0.921,2.399,13.689,-5.846,-6.044,-2.525
1733510167291,0.005,-0.041,0.921,2.399,38.468,-5.846,-6.044,-2.525
1733510167292,0.005,-0.041,0.921,2.399,38.468,12.479,-6.044,-2.525
1733510167317,0.005,-0.041,0.921,2.399,38.468,12.479,-4.015,-2.525
1733510167317,0.005,-0.041,0.921,2.399,38.468,12.479,-4.015,-2.328
1733510167318,0.027,-0.041,0.921,2.399,38.468,12.479,-4.015,-2.328
1733510167319,0.027,-0.022,0.921,2.399,38.468,12.479,-4.015,-2.328
1733510167319,0.027,-0.022,0.884,2.399,38.468,12.479,-4.015,-2.328
1733510167319,0.027,-0.022,0.884,3.342,38.468,12.479,-4.015,-2.328
1733510167319,0.027,-0.022,0.884,3.342,69.977,12.479,-4.015,-2.328
1733510167320,0.027,-0.022,0.884,3.342,69.977,3.955,-4.015,-2.328
1733510167333,0.027,-0.022,0.884,3.342,69.977,3.955,-2.87,-2.328
1733510167334,0.027,-0.022,0.884,3.342,69.977,3.955,-2.87,-2.221
1733510167336,0.127,-0.022,0.884,3.342,69.977,3.955,-2.87,-2.221
1733510167337,0.127,-0.043,0.884,3.342,69.977,3.955,-2.87,-2.221
1733510167338,0.127,-0.043,0.864,3.342,69.977,3.955,-2.87,-2.221
1733510167339,0.127,-0.043,0.864,1.968,69.977,3.955,-2.87,-2.221
1733510167339,0.127,-0.043,0.864,1.968,55.536,3.955,-2.87,-2.221
1733510167339,0.127,-0.043,0.864,1.968,55.536,-2.549,-2.87,-2.221
1733510167358,0.127,-0.043,0.864,1.968,55.536,-2.549,-1.935,-2.221
1733510167358,0.127,-0.043,0.864,1.968,55.536,-2.549,-1.935,-2.294
1733510167361,0.083,-0.043,0.864,1.968,55.536,-2.549,-1.935,-2.294
1733510167362,0.083,-0.042,0.864,1.968,55.536,-2.549,-1.935,-2.294
1733510167363,0.083,-0.042,0.844,1.968,55.536,-2.549,-1.935,-2.294
1733510167363,0.083,-0.042,0.844,2.442,55.536,-2.549,-1.935,-2.294
1733510167364,0.083,-0.042,0.844,2.442,54.361,-2.549,-1.935,-2.294
1733510167364,0.083,-0.042,0.844,2.442,54.361,11.818,-1.935,-2.294
1733510167383,0.083,-0.042,0.844,2.442,54.361,11.818,-2.123,-2.294
1733510167384,0.083,-0.042,0.844,2.442,54.361,11.818,-2.123,-2.221
1733510167385,0.108,-0.042,0.844,2.442,54.361,11.818,-2.123,-2.221
1733510167385,0.108,0.005,0.844,2.442,54.361,11.818,-2.123,-2.221
1733510167385,0.108,0.005,0.886,2.442,54.361,11.818,-2.123,-2.221
1733510167403,0.108,0.005,0.886,1.174,54.361,11.818,-2.123,-2.221
1733510167404,0.108,0.005,0.886,1.174,18.712,11.818,-2.123,-2.221
1733510167404,0.108,0.005,0.886,1.174,18.712,8.383,-2.123,-2.221
1733510167410,0.108,0.005,0.886,1.174,18.712,8.383,-1.973,-2.221
1733510167411,0.108,0.005,0.886,1.174,18.712,8.383,-1.973,-2.218
1733510167417,-0.083,0.005,0.886,1.174,18.712,8.383,-1.973,-2.218
1733510167418,-0.083,-0.095,0.886,1.174,18.712,8.383,-1.973,-2.218
1733510167418,-0.083,-0.095,0.901,1.174,18.712,8.383,-1.973,-2.218
1733510167418,-0.083,-0.095,0.901,0.503,18.712,8.383,-1.973,-2.218
1733510167419,-0.083,-0.095,0.901,0.503,11.124,8.383,-1.973,-2.218
1733510167419,-0.083,-0.095,0.901,0.503,11.124,-8.625,-1.973,-2.218
1733510167435,-0.083,-0.095,0.901,0.503,11.124,-8.625,-2.2,-2.218
1733510167435,-0.083,-0.095,0.901,0.503,11.124,-8.625,-2.2,-2.2
1733510167436,0.076,-0.095,0.901,0.503,11.124,-8.625,-2.2,-2.2
1733510167436,0.076,-0.026,0.901,0.503,11.124,-8.625,-2.2,-2.2
1733510167437,0.076,-0.026,0.88,0.503,11.124,-8.625,-2.2,-2.2
1733510167438,0.076,-0.026,0.88,0.564,11.124,-8.625,-2.2,-2.2
1733510167438,0.076,-0.026,0.88,0.564,0.118,-8.625,-2.2,-2.2
1733510167438,0.076,-0.026,0.88,0.564,0.118,-6.646,-2.2,-2.2
1733510167460,0.076,-0.026,0.88,0.564,0.118,-6.646,-2.429,-2.2
1733510167460,0.076,-0.026,0.88,0.564,0.118,-6.646,-2.429,-2.211
1733510167461,0.027,-0.026,0.88,0.564,0.118,-6.646,-2.429,-2.211
1733510167462,0.027,-0.033,0.88,0.564,0.118,-6.646,-2.429,-2.211
1733510167462,0.027,-0.033,0.891,0.564,0.118,-6.646,-2.429,-2.211
1733510167462,0.027,-0.033,0.891,0.919,0.118,-6.646,-2.429,-2.211
1733510167463,0.027,-0.033,0.891,0.919,1.024,-6.646,-2.429,-2.211
1733510167463,0.027,-0.033,0.891,0.919,1.024,1.571,-2.429,-2.211
1733510167486,0.027,-0.033,0.891,0.919,1.024,1.571,-2.288,-2.211
1733510167487,0.027,-0.033,0.891,0.919,1.024,1.571,-2.288,-2.05
1733510167488,0.036,-0.033,0.891,0.919,1.024,1.571,-2.288,-2.05
1733510167488,0.036,-0.005,0.891,0.919,1.024,1.571,-2.288,-2.05
1733510167490,0.036,-0.005,0.9,0.919,1.024,1.571,-2.288,-2.05
1733510167490,0.036,-0.005,0.9,-1.558,1.024,1.571,-2.288,-2.05
1733510167491,0.036,-0.005,0.9,-1.558,10.36,1.571,-2.288,-2.05
1733510167491,0.036,-0.005,0.9,-1.558,10.36,-11.663,-2.288,-2.05
1733510167508,0.036,-0.005,0.9,-1.558,10.36,-11.663,-2.002,-2.05
1733510167508,0.036,-0.005,0.9,-1.558,10.36,-11.663,-2.002,-1.973
1733510167510,0.043,-0.005,0.9,-1.558,10.36,-11.663,-2.002,-1.973
1733510167511,0.043,-0.042,0.9,-1.558,10.36,-11.663,-2.002,-1.973
1733510167511,0.043,-0.042,0.878,-1.558,10.36,-11.663,-2.002,-1.973
1733510167512,0.043,-0.042,0.878,-1.055,10.36,-11.663,-2.002,-1.973
1733510167513,0.043,-0.042,0.878,-1.055,15.536,-11.663,-2.002,-1.973
1733510167513,0.043,-0.042,0.878,-1.055,15.536,-17.724,-2.002,-1.973
1733510167560,0.043,-0.042,0.878,-1.055,15.536,-17.724,-1.913,-1.973
1733510167561,0.043,-0.042,0.878,-1.055,15.536,-17.724,-1.913,-2.178
1733510167563,0.059,-0.042,0.878,-1.055,15.536,-17.724,-1.913,-2.178
1733510167564,0.059,-0.067,0.878,-1.055,15.536,-17.724,-1.913,-2.178
1733510167564,0.059,-0.067,0.874,-1.055,15.536,-17.724,-1.913,-2.178
1733510167564,0.059,-0.067,0.874,-0.49,15.536,-17.724,-1.913,-2.178
1733510167564,0.059,-0.067,0.874,-0.49,7.948,-17.724,-1.913,-2.178
1733510167565,0.059,-0.067,0.874,-0.49,7.948,-16.686,-1.913,-2.178
1733510167565,0.059,-0.067,0.874,-0.49,7.948,-16.686,-2.183,-2.178
1733510167565,0.059,-0.067,0.874,-0.49,7.948,-16.686,-2.183,-2.432
1733510167617,0.06,-0.067,0.874,-0.49,7.948,-16.686,-2.183,-2.432
1733510167618,0.06,-0.059,0.874,-0.49,7.948,-16.686,-2.183,-2.432
1733510167618,0.06,-0.059,0.888,-0.49,7.948,-16.686,-2.183,-2.432
1733510167618,0.06,-0.059,0.888,-0.108,7.948,-16.686,-2.183,-2.432
1733510167619,0.06,-0.059,0.888,-0.108,-2.265,-16.686,-2.183,-2.432
1733510167619,0.06,-0.059,0.888,-0.108,-2.265,-2.075,-2.183,-2.432
1733510167620,0.06,-0.059,0.888,-0.108,-2.265,-2.075,-2.51,-2.432
1733510167620,0.06,-0.059,0.888,-0.108,-2.265,-2.075,-2.51,-2.512
1733510167634,0.07,-0.059,0.888,-0.108,-2.265,-2.075,-2.51,-2.512
1733510167636,0.07,-0.048,0.888,-0.108,-2.265,-2.075,-2.51,-2.512
1733510167636,0.07,-0.048,0.883,-0.108,-2.265,-2.075,-2.51,-2.512
1733510167636,0.07,-0.048,0.883,0.38,-2.265,-2.075,-2.51,-2.512
1733510167636,0.07,-0.048,0.883,0.38,-0.997,-2.075,-2.51,-2.512
1733510167636,0.07,-0.048,0.883,0.38,-0.997,10.159,-2.51,-2.512
1733510167636,0.07,-0.048,0.883,0.38,-0.997,10.159,-2.77,-2.512
1733510167636,0.07,-0.048,0.883,0.38,-0.997,10.159,-2.77,-2.567
1733510167637,0.021,-0.048,0.883,0.38,-0.997,10.159,-2.77,-2.567
1733510167637,0.021,-0.03,0.883,0.38,-0.997,10.159,-2.77,-2.567
1733510167637,0.021,-0.03,0.874,0.38,-0.997,10.159,-2.77,-2.567
1733510167637,0.021,-0.03,0.874,-0.622,-0.997,10.159,-2.77,-2.567
1733510167637,0.021,-0.03,0.874,-0.622,-13.104,10.159,-2.77,-2.567
1733510167637,0.021,-0.03,0.874,-0.622,-13.104,18.905,-2.77,-2.567
1733510167639,0.021,-0.03,0.874,-0.622,-13.104,18.905,-2.932,-2.567
1733510167639,0.021,-0.03,0.874,-0.622,-13.104,18.905,-2.932,-2.442
1733510167651,0.021,-0.03,0.874,-0.622,-13.104,18.905,-2.932,-2.442
1733510167651,0.021,-0.026,0.874,-0.622,-13.104,18.905,-2.932,-2.442
1733510167652,0.021,-0.026,0.891,-0.622,-13.104,18.905,-2.932,-2.442
1733510167652,0.021,-0.026,0.891,-2.826,-13.104,18.905,-2.932,-2.442
1733510167653,0.021,-0.026,0.891,-2.826,-16.159,18.905,-2.932,-2.442
1733510167653,0.021,-0.026,0.891,-2.826,-16.159,17.833,-2.932,-2.442
1733510167661,0.021,-0.026,0.891,-2.826,-16.159,17.833,-3.653,-2.442
1733510167663,0.021,-0.026,0.891,-2.826,-16.159,17.833,-3.653,-2.331
1733510167663,0.195,-0.026,0.891,-2.826,-16.159,17.833,-3.653,-2.331
1733510167663,0.195,-0.01,0.891,-2.826,-16.159,17.833,-3.653,-2.331
1733510167664,0.195,-0.01,0.872,-2.826,-16.159,17.833,-3.653,-2.331
1733510167664,0.195,-0.01,0.872,-3.177,-16.159,17.833,-3.653,-2.331
1733510167665,0.195,-0.01,0.872,-3.177,-20.86,17.833,-3.653,-2.331
1733510167665,0.195,-0.01,0.872,-3.177,-20.86,0.338,-3.653,-2.331
1733510167686,0.195,-0.01,0.872,-3.177,-20.86,0.338,-4.627,-2.331
1733510167686,0.195,-0.01,0.872,-3.177,-20.86,0.338,-4.627,-2.553
1733510167687,-0.005,-0.01,0.872,-3.177,-20.86,0.338,-4.627,-2.553
1733510167687,-0.005,-0.036,0.872,-3.177,-20.86,0.338,-4.627,-2.553
1733510167689,-0.005,-0.036,0.916,-3.177,-20.86,0.338,-4.627,-2.553
1733510167689,-0.005,-0.036,0.916,-1.94,-20.86,0.338,-4.627,-2.553
1733510167690,-0.005,-0.036,0.916,-1.94,-20.265,0.338,-4.627,-2.553
1733510167690,-0.005,-0.036,0.916,-1.94,-20.265,-4.549,-4.627,-2.553
1733510167708,-0.005,-0.036,0.916,-1.94,-20.265,-4.549,-4.753,-2.553
1733510167709,-0.005,-0.036,0.916,-1.94,-20.265,-4.549,-4.753,-2.67
1733510167711,0.116,-0.036,0.916,-1.94,-20.265,-4.549,-4.753,-2.67
1733510167711,0.116,-0.044,0.916,-1.94,-20.265,-4.549,-4.753,-2.67
1733510167711,0.116,-0.044,0.9,-1.94,-20.265,-4.549,-4.753,-2.67
1733510167713,0.116,-0.044,0.9,-12.917,-20.265,-4.549,-4.753,-2.67
1733510167714,0.116,-0.044,0.9,-12.917,-20.189,-4.549,-4.753,-2.67
1733510167714,0.116,-0.044,0.9,-12.917,-20.189,-4.335,-4.753,-2.67
1733510167733,0.116,-0.044,0.9,-12.917,-20.189,-4.335,-5.815,-2.67
1733510167733,0.116,-0.044,0.9,-12.917,-20.189,-4.335,-5.815,-3.361
1733510167746,0.104,-0.044,0.9,-12.917,-20.189,-4.335,-5.815,-3.361
1733510167747,0.104,-0.037,0.9,-12.917,-20.189,-4.335,-5.815,-3.361
1733510167747,0.104,-0.037,0.906,-12.917,-20.189,-4.335,-5.815,-3.361
1733510167747,0.104,-0.037,0.906,-35.401,-20.189,-4.335,-5.815,-3.361
1733510167748,0.104,-0.037,0.906,-35.401,-28.087,-4.335,-5.815,-3.361
1733510167748,0.104,-0.037,0.906,-35.401,-28.087,-8.294,-5.815,-3.361
1733510167763,0.104,-0.037,0.906,-35.401,-28.087,-8.294,-6.448,-3.361
1733510167763,0.104,-0.037,0.906,-35.401,-28.087,-8.294,-6.448,-4.144
1733510167764,0.06,-0.037,0.906,-35.401,-28.087,-8.294,-6.448,-4.144
1733510167764,0.06,-0.061,0.906,-35.401,-28.087,-8.294,-6.448,-4.144
1733510167765,0.06,-0.061,0.906,-35.401,-28.087,-8.294,-6.448,-4.144
1733510167765,0.06,-0.061,0.906,-34.566,-28.087,-8.294,-6.448,-4.144
1733510167765,0.06,-0.061,0.906,-34.566,-16.987,-8.294,-6.448,-4.144
1733510167766,0.06,-0.061,0.906,-34.566,-16.987,-6.205,-6.448,-4.144
1733510167784,0.06,-0.061,0.906,-34.566,-16.987,-6.205,-6.207,-4.144
1733510167785,0.06,-0.061,0.906,-34.566,-16.987,-6.205,-6.207,-4.901
1733510167786,0.05,-0.061,0.906,-34.566,-16.987,-6.205,-6.207,-4.901
1733510167787,0.05,-0.06,0.906,-34.566,-16.987,-6.205,-6.207,-4.901
1733510167787,0.05,-0.06,0.934,-34.566,-16.987,-6.205,-6.207,-4.901
1733510167789,0.05,-0.06,0.934,-32.169,-16.987,-6.205,-6.207,-4.901
1733510167789,0.05,-0.06,0.934,-32.169,-2.922,-6.205,-6.207,-4.901
1733510167790,0.05,-0.06,0.934,-32.169,-2.922,0.673,-6.207,-4.901
1733510167832,0.05,-0.06,0.934,-32.169,-2.922,0.673,-5.785,-4.901
1733510167833,0.05,-0.06,0.934,-32.169,-2.922,0.673,-5.785,-5.252
1733510167833,0.057,-0.06,0.934,-32.169,-2.922,0.673,-5.785,-5.252
1733510167833,0.057,-0.04,0.934,-32.169,-2.922,0.673,-5.785,-5.252
1733510167834,0.057,-0.04,0.922,-32.169,-2.922,0.673,-5.785,-5.252
1733510167834,0.057,-0.04,0.922,-21.055,-2.922,0.673,-5.785,-5.252
1733510167834,0.057,-0.04,0.922,-21.055,10.513,0.673,-5.785,-5.252
1733510167834,0.057,-0.04,0.922,-21.055,10.513,8.413,-5.785,-5.252
1733510167834,0.057,-0.04,0.922,-21.055,10.513,8.413,-5.456,-5.252
1733510167835,0.057,-0.04,0.922,-21.055,10.513,8.413,-5.456,-5.249
1733510167888,0.079,-0.04,0.922,-21.055,10.513,8.413,-5.456,-5.249
1733510167889,0.079,-0.054,0.922,-21.055,10.513,8.413,-5.456,-5.249
1733510167889,0.079,-0.054,0.898,-21.055,10.513,8.413,-5.456,-5.249
1733510167889,0.079,-0.054,0.898,-2.597,10.513,8.413,-5.456,-5.249
1733510167890,0.079,-0.054,0.898,-2.597,9.231,8.413,-5.456,-5.249
1733510167890,0.079,-0.054,0.898,-2.597,9.231,11.085,-5.456,-5.249
1733510167890,0.079,-0.054,0.898,-2.597,9.231,11.085,-5.254,-5.249
1733510167890,0.079,-0.054,0.898,-2.597,9.231,11.085,-5.254,-4.892
1733510167893,0.074,-0.054,0.898,-2.597,9.231,11.085,-5.254,-4.892
1733510167894,0.074,-0.065,0.898,-2.597,9.231,11.085,-5.254,-4.892
1733510167894,0.074,-0.065,0.884,-2.597,9.231,11.085,-5.254,-4.892
1733510167894,0.074,-0.065,0.884,12.442,9.231,11.085,-5.254,-4.892
1733510167895,0.074,-0.065,0.884,12.442,3.719,11.085,-5.254,-4.892
1733510167895,0.074,-0.065,0.884,12.442,3.719,10.963,-5.254,-4.892
1733510167895,0.074,-0.065,0.884,12.442,3.719,10.963,-5.133,-4.892
1733510167895,0.074,-0.065,0.884,12.442,3.719,10.963,-5.133,-4.344
1733510167895,0.057,-0.065,0.884,12.442,3.719,10.963,-5.133,-4.344
1733510167896,0.057,-0.062,0.884,12.442,3.719,10.963,-5.133,-4.344
1733510167896,0.057,-0.062,0.852,12.442,3.719,10.963,-5.133,-4.344
1733510167896,0.057,-0.062,0.852,17.8,3.719,10.963,-5.133,-4.344
1733510167896,0.057,-0.062,0.852,17.8,-2.174,10.963,-5.133,-4.344
1733510167896,0.057,-0.062,0.852,17.8,-2.174,3.436,-5.133,-4.344
1733510167911,0.057,-0.062,0.852,17.8,-2.174,3.436,-5.172,-4.344
1733510167911,0.057,-0.062,0.852,17.8,-2.174,3.436,-5.172,-3.874
1733510167913,0.069,-0.062,0.852,17.8,-2.174,3.436,-5.172,-3.874
1733510167914,0.069,-0.059,0.852,17.8,-2.174,3.436,-5.172,-3.874
1733510167914,0.069,-0.059,0.839,17.8,-2.174,3.436,-5.172,-3.874
1733510167914,0.069,-0.059,0.839,19.907,-2.174,3.436,-5.172,-3.874
1733510167914,0.069,-0.059,0.839,19.907,-8.555,3.436,-5.172,-3.874
1733510167914,0.069,-0.059,0.839,19.907,-8.555,3.238,-5.172,-3.874
1733510167937,0.069,-0.059,0.839,19.907,-8.555,3.238,-5.219,-3.874
1733510167937,0.069,-0.059,0.839,19.907,-8.555,3.238,-5.219,-3.535
1733510167938,0.069,-0.059,0.839,19.907,-8.555,3.238,-5.219,-3.535
1733510167938,0.069,-0.074,0.839,19.907,-8.555,3.238,-5.219,-3.535
1733510167938,0.069,-0.074,0.818,19.907,-8.555,3.238,-5.219,-3.535
1733510167939,0.069,-0.074,0.818,17.647,-8.555,3.238,-5.219,-3.535
1733510167939,0.069,-0.074,0.818,17.647,-1.995,3.238,-5.219,-3.535
1733510167939,0.069,-0.074,0.818,17.647,-1.995,-0.716,-5.219,-3.535
1733510167958,0.069,-0.074,0.818,17.647,-1.995,-0.716,-5.106,-3.535
1733510167959,0.069,-0.074,0.818,17.647,-1.995,-0.716,-5.106,-3.297
1733510167961,0.068,-0.074,0.818,17.647,-1.995,-0.716,-5.106,-3.297
1733510167962,0.068,-0.065,0.818,17.647,-1.995,-0.716,-5.106,-3.297
1733510167962,0.068,-0.065,0.837,17.647,-1.995,-0.716,-5.106,-3.297
1733510167963,0.068,-0.065,0.837,15.968,-1.995,-0.716,-5.106,-3.297
1733510167964,0.068,-0.065,0.837,15.968,3.734,-0.716,-5.106,-3.297
1733510167964,0.068,-0.065,0.837,15.968,3.734,1.558,-5.106,-3.297
1733510167985,0.068,-0.065,0.837,15.968,3.734,1.558,-5.155,-3.297
1733510167986,0.068,-0.065,0.837,15.968,3.734,1.558,-5.155,-3.024
1733510168027,0.085,-0.065,0.837,15.968,3.734,1.558,-5.155,-3.024
1733510168034,0.085,-0.058,0.837,15.968,3.734,1.558,-5.155,-3.024
1733510168035,0.085,-0.058,0.885,15.968,3.734,1.558,-5.155,-3.024
1733510168036,0.085,-0.058,0.885,12.518,3.734,1.558,-5.155,-3.024
1733510168038,0.085,-0.058,0.885,12.518,-4.464,1.558,-5.155,-3.024
1733510168077,0.085,-0.058,0.885,12.518,-4.464,3.085,-5.155,-3.024
1733510168081,0.085,-0.058,0.885,12.518,-4.464,3.085,-5.425,-3.024
1733510168085,0.085,-0.058,0.885,12.518,-4.464,3.085,-5.425,-2.705
1733510168089,0.074,-0.058,0.885,12.518,-4.464,3.085,-5.425,-2.705
1733510168089,0.074,-0.043,0.885,12.518,-4.464,3.085,-5.425,-2.705
1733510168091,0.074,-0.043,0.903,12.518,-4.464,3.085,-5.425,-2.705
1733510168094,0.074,-0.043,0.903,12.411,-4.464,3.085,-5.425,-2.705
1733510168095,0.074,-0.043,0.903,12.411,-15.945,3.085,-5.425,-2.705
1733510168095,0.074,-0.043,0.903,12.411,-15.945,7.055,-5.425,-2.705
1733510168096,0.074,-0.043,0.903,12.411,-15.945,7.055,-5.686,-2.705
1733510168097,0.074,-0.043,0.903,12.411,-15.945,7.055,-5.686,-2.443
1733510168098,0.069,-0.043,0.903,12.411,-15.945,7.055,-5.686,-2.443
1733510168100,0.069,-0.059,0.903,12.411,-15.945,7.055,-5.686,-2.443
1733510168100,0.069,-0.059,0.898,12.411,-15.945,7.055,-5.686,-2.443
1733510168101,0.069,-0.059,0.898,15.174,-15.945,7.055,-5.686,-2.443
1733510168101,0.069,-0.059,0.898,15.174,-15.655,7.055,-5.686,-2.443
1733510168108,0.069,-0.059,0.898,15.174,-15.655,12.703,-5.686,-2.443
1733510168110,0.069,-0.059,0.898,15.174,-15.655,12.703,-5.998,-2.443
1733510168111,0.069,-0.059,0.898,15.174,-15.655,12.703,-5.998,-2.117
1733510168112,0.09,-0.059,0.898,15.174,-15.655,12.703,-5.998,-2.117
1733510168114,0.09,-0.045,0.898,15.174,-15.655,12.703,-5.998,-2.117
1733510168133,0.09,-0.045,0.911,15.174,-15.655,12.703,-5.998,-2.117
1733510168134,0.09,-0.045,0.911,20.747,-15.655,12.703,-5.998,-2.117
